num_pickups,num_passengers,yr,mnth,d,hr
744,1345,2015,3,30,18
576,1006,2015,3,30,19
701,1234,2015,3,30,20
701,1235,2015,3,30,21
686,1236,2015,3,30,22
645,1096,2015,3,30,23
127,215,2015,3,31,0
3,3,2015,3,31,1
1,6,2015,3,31,2
1,1,2015,3,31,3
8,8,2015,3,31,4
17,19,2015,3,31,5
24,30,2015,3,31,6
304,550,2015,3,31,7
397,673,2015,3,31,8
644,1107,2015,3,31,9
728,1243,2015,3,31,10
613,1035,2015,3,31,11
527,983,2015,3,31,12
451,739,2015,3,31,13
540,955,2015,3,31,14
630,1050,2015,3,31,15
580,1054,2015,3,31,16
586,963,2015,3,31,17
604,1101,2015,3,31,18
548,937,2015,3,31,19
635,1099,2015,3,31,20
711,1163,2015,3,31,21
662,1137,2015,3,31,22
396,665,2015,3,31,23
115,213,2015,4,1,0
4,12,2015,4,1,1
1,1,2015,4,1,2
13,26,2015,4,1,4
10,20,2015,4,1,5
15,20,2015,4,1,6
215,343,2015,4,1,7
380,610,2015,4,1,8
476,781,2015,4,1,9
554,1010,2015,4,1,10
505,906,2015,4,1,11
471,819,2015,4,1,12
383,661,2015,4,1,13
482,845,2015,4,1,14
551,998,2015,4,1,15
487,844,2015,4,1,16
564,978,2015,4,1,17
760,1326,2015,4,1,18
574,1016,2015,4,1,19
569,994,2015,4,1,20
716,1215,2015,4,1,21
581,927,2015,4,1,22
430,760,2015,4,1,23
58,115,2015,4,2,0
4,5,2015,4,2,1
4,10,2015,4,2,2
2,7,2015,4,2,3
8,22,2015,4,2,4
13,24,2015,4,2,5
18,19,2015,4,2,6
193,315,2015,4,2,7
261,399,2015,4,2,8
393,674,2015,4,2,9
492,849,2015,4,2,10
646,1186,2015,4,2,11
552,1010,2015,4,2,12
492,920,2015,4,2,13
536,954,2015,4,2,14
538,964,2015,4,2,15
712,1283,2015,4,2,16
726,1331,2015,4,2,17
743,1343,2015,4,2,18
797,1336,2015,4,2,19
725,1256,2015,4,2,20
745,1305,2015,4,2,21
687,1245,2015,4,2,22
494,832,2015,4,2,23
206,350,2015,4,3,0
10,16,2015,4,3,1
2,2,2015,4,3,2
2,2,2015,4,3,3
7,10,2015,4,3,4
18,29,2015,4,3,5
31,51,2015,4,3,6
85,152,2015,4,3,7
313,545,2015,4,3,8
425,765,2015,4,3,9
499,888,2015,4,3,10
608,1124,2015,4,3,11
543,1035,2015,4,3,12
521,907,2015,4,3,13
524,956,2015,4,3,14
533,983,2015,4,3,15
522,1001,2015,4,3,16
606,1119,2015,4,3,17
555,992,2015,4,3,18
504,890,2015,4,3,19
470,817,2015,4,3,20
446,797,2015,4,3,21
349,622,2015,4,3,22
264,440,2015,4,3,23
100,176,2015,4,4,0
8,11,2015,4,4,1
2,5,2015,4,4,3
10,18,2015,4,4,4
13,22,2015,4,4,5
16,28,2015,4,4,6
19,28,2015,4,4,7
119,213,2015,4,4,8
187,358,2015,4,4,9
254,481,2015,4,4,10
255,440,2015,4,4,11
217,413,2015,4,4,12
278,519,2015,4,4,13
228,440,2015,4,4,14
249,476,2015,4,4,15
253,470,2015,4,4,16
366,659,2015,4,4,17
330,576,2015,4,4,18
228,418,2015,4,4,19
152,248,2015,4,4,20
195,330,2015,4,4,21
284,463,2015,4,4,22
148,254,2015,4,4,23
68,110,2015,4,5,0
5,5,2015,4,5,1
4,5,2015,4,5,2
3,5,2015,4,5,3
10,18,2015,4,5,4
6,8,2015,4,5,5
12,15,2015,4,5,6
47,84,2015,4,5,7
70,113,2015,4,5,8
115,178,2015,4,5,9
372,651,2015,4,5,10
270,492,2015,4,5,11
375,702,2015,4,5,12
401,755,2015,4,5,13
352,644,2015,4,5,14
763,1337,2015,4,5,15
676,1264,2015,4,5,16
808,1434,2015,4,5,17
846,1508,2015,4,5,18
714,1235,2015,4,5,19
777,1293,2015,4,5,20
892,1561,2015,4,5,21
868,1454,2015,4,5,22
921,1621,2015,4,5,23
113,193,2015,4,6,0
3,4,2015,4,6,1
1,2,2015,4,6,2
5,17,2015,4,6,3
10,11,2015,4,6,4
17,25,2015,4,6,5
44,72,2015,4,6,6
444,747,2015,4,6,7
779,1203,2015,4,6,8
851,1461,2015,4,6,9
1055,1803,2015,4,6,10
945,1620,2015,4,6,11
711,1267,2015,4,6,12
600,1054,2015,4,6,13
508,931,2015,4,6,14
703,1207,2015,4,6,15
726,1281,2015,4,6,16
779,1358,2015,4,6,17
777,1314,2015,4,6,18
723,1246,2015,4,6,19
654,1128,2015,4,6,20
902,1581,2015,4,6,21
684,1228,2015,4,6,22
647,1084,2015,4,6,23
121,225,2015,4,7,0
3,4,2015,4,7,1
3,3,2015,4,7,2
2,2,2015,4,7,3
6,18,2015,4,7,4
20,33,2015,4,7,5
26,32,2015,4,7,6
286,479,2015,4,7,7
480,780,2015,4,7,8
720,1241,2015,4,7,9
685,1174,2015,4,7,10
616,1041,2015,4,7,11
575,963,2015,4,7,12
599,1064,2015,4,7,13
490,892,2015,4,7,14
648,1162,2015,4,7,15
608,1069,2015,4,7,16
681,1196,2015,4,7,17
706,1275,2015,4,7,18
598,1106,2015,4,7,19
584,984,2015,4,7,20
658,1117,2015,4,7,21
544,904,2015,4,7,22
536,914,2015,4,7,23
102,168,2015,4,8,0
1,2,2015,4,8,1
6,8,2015,4,8,4
12,23,2015,4,8,5
17,27,2015,4,8,6
208,355,2015,4,8,7
414,738,2015,4,8,8
544,944,2015,4,8,9
630,1145,2015,4,8,10
626,1095,2015,4,8,11
511,896,2015,4,8,12
492,862,2015,4,8,13
571,1004,2015,4,8,14
615,1087,2015,4,8,15
582,1079,2015,4,8,16
682,1252,2015,4,8,17
689,1233,2015,4,8,18
666,1227,2015,4,8,19
722,1316,2015,4,8,20
698,1145,2015,4,8,21
525,928,2015,4,8,22
681,1155,2015,4,8,23
132,245,2015,4,9,0
1,1,2015,4,9,1
2,2,2015,4,9,2
2,5,2015,4,9,3
9,20,2015,4,9,4
20,28,2015,4,9,5
20,24,2015,4,9,6
181,296,2015,4,9,7
406,703,2015,4,9,8
577,992,2015,4,9,9
670,1190,2015,4,9,10
497,879,2015,4,9,11
523,981,2015,4,9,12
594,1035,2015,4,9,13
621,1098,2015,4,9,14
488,811,2015,4,9,15
640,1125,2015,4,9,16
739,1303,2015,4,9,17
633,1165,2015,4,9,18
680,1217,2015,4,9,19
743,1248,2015,4,9,20
640,1080,2015,4,9,21
805,1305,2015,4,9,22
796,1329,2015,4,9,23
473,824,2015,4,10,0
75,128,2015,4,10,1
3,5,2015,4,10,2
3,3,2015,4,10,3
5,6,2015,4,10,4
14,32,2015,4,10,5
18,31,2015,4,10,6
161,235,2015,4,10,7
306,524,2015,4,10,8
495,918,2015,4,10,9
549,1003,2015,4,10,10
514,926,2015,4,10,11
649,1135,2015,4,10,12
456,828,2015,4,10,13
568,976,2015,4,10,14
540,932,2015,4,10,15
771,1265,2015,4,10,16
722,1300,2015,4,10,17
671,1161,2015,4,10,18
613,1116,2015,4,10,19
541,921,2015,4,10,20
673,1161,2015,4,10,21
680,1146,2015,4,10,22
680,1265,2015,4,10,23
327,571,2015,4,11,0
23,49,2015,4,11,1
6,13,2015,4,11,2
2,6,2015,4,11,3
16,36,2015,4,11,4
18,40,2015,4,11,5
9,10,2015,4,11,6
53,89,2015,4,11,7
190,330,2015,4,11,8
296,565,2015,4,11,9
369,613,2015,4,11,10
412,696,2015,4,11,11
436,776,2015,4,11,12
301,507,2015,4,11,13
402,700,2015,4,11,14
386,656,2015,4,11,15
297,493,2015,4,11,16
440,727,2015,4,11,17
392,696,2015,4,11,18
244,449,2015,4,11,19
155,275,2015,4,11,20
338,586,2015,4,11,21
252,428,2015,4,11,22
257,435,2015,4,11,23
83,160,2015,4,12,0
39,84,2015,4,12,1
4,7,2015,4,12,2
7,9,2015,4,12,3
10,11,2015,4,12,4
9,22,2015,4,12,5
16,17,2015,4,12,6
67,93,2015,4,12,7
113,202,2015,4,12,8
225,346,2015,4,12,9
460,806,2015,4,12,10
492,903,2015,4,12,11
658,1152,2015,4,12,12
535,984,2015,4,12,13
676,1251,2015,4,12,14
622,1127,2015,4,12,15
718,1281,2015,4,12,16
772,1406,2015,4,12,17
800,1407,2015,4,12,18
858,1531,2015,4,12,19
863,1420,2015,4,12,20
902,1537,2015,4,12,21
822,1416,2015,4,12,22
868,1456,2015,4,12,23
312,530,2015,4,13,0
5,5,2015,4,13,1
5,7,2015,4,13,2
1,1,2015,4,13,3
12,15,2015,4,13,4
20,41,2015,4,13,5
14,14,2015,4,13,6
424,677,2015,4,13,7
703,1144,2015,4,13,8
1062,1766,2015,4,13,9
1003,1759,2015,4,13,10
875,1570,2015,4,13,11
687,1221,2015,4,13,12
647,1099,2015,4,13,13
819,1426,2015,4,13,14
562,978,2015,4,13,15
689,1188,2015,4,13,16
853,1533,2015,4,13,17
690,1163,2015,4,13,18
743,1312,2015,4,13,19
786,1334,2015,4,13,20
859,1497,2015,4,13,21
601,1042,2015,4,13,22
669,1206,2015,4,13,23
379,635,2015,4,14,0
30,57,2015,4,14,1
1,1,2015,4,14,2
7,7,2015,4,14,4
11,15,2015,4,14,5
24,39,2015,4,14,6
308,499,2015,4,14,7
477,826,2015,4,14,8
774,1382,2015,4,14,9
823,1388,2015,4,14,10
717,1196,2015,4,14,11
589,1070,2015,4,14,12
624,1044,2015,4,14,13
579,1023,2015,4,14,14
628,1049,2015,4,14,15
659,1112,2015,4,14,16
678,1149,2015,4,14,17
663,1140,2015,4,14,18
697,1209,2015,4,14,19
559,922,2015,4,14,20
747,1280,2015,4,14,21
545,883,2015,4,14,22
607,1019,2015,4,14,23
123,235,2015,4,15,0
3,4,2015,4,15,1
3,3,2015,4,15,4
9,18,2015,4,15,5
25,34,2015,4,15,6
268,445,2015,4,15,7
422,732,2015,4,15,8
624,1118,2015,4,15,9
713,1254,2015,4,15,10
625,1060,2015,4,15,11
546,969,2015,4,15,12
585,1067,2015,4,15,13
594,1073,2015,4,15,14
678,1135,2015,4,15,15
719,1234,2015,4,15,16
779,1384,2015,4,15,17
685,1187,2015,4,15,18
633,1060,2015,4,15,19
680,1094,2015,4,15,20
822,1372,2015,4,15,21
605,1040,2015,4,15,22
586,983,2015,4,15,23
113,183,2015,4,16,0
6,7,2015,4,16,1
2,2,2015,4,16,3
6,10,2015,4,16,4
14,24,2015,4,16,5
30,46,2015,4,16,6
228,359,2015,4,16,7
437,750,2015,4,16,8
617,995,2015,4,16,9
732,1285,2015,4,16,10
706,1293,2015,4,16,11
620,1059,2015,4,16,12
487,863,2015,4,16,13
761,1296,2015,4,16,14
728,1320,2015,4,16,15
728,1237,2015,4,16,16
765,1331,2015,4,16,17
754,1313,2015,4,16,18
813,1392,2015,4,16,19
726,1251,2015,4,16,20
970,1603,2015,4,16,21
645,1144,2015,4,16,22
616,1038,2015,4,16,23
277,456,2015,4,17,0
44,80,2015,4,17,1
2,3,2015,4,17,2
2,3,2015,4,17,3
8,18,2015,4,17,4
15,16,2015,4,17,5
31,44,2015,4,17,6
182,298,2015,4,17,7
307,554,2015,4,17,8
590,1038,2015,4,17,9
494,898,2015,4,17,10
770,1361,2015,4,17,11
713,1311,2015,4,17,12
642,1180,2015,4,17,13
605,1100,2015,4,17,14
706,1136,2015,4,17,15
745,1270,2015,4,17,16
644,1146,2015,4,17,17
883,1522,2015,4,17,18
730,1240,2015,4,17,19
648,1094,2015,4,17,20
751,1293,2015,4,17,21
546,879,2015,4,17,22
612,1083,2015,4,17,23
206,366,2015,4,18,0
28,35,2015,4,18,1
5,8,2015,4,18,2
6,7,2015,4,18,3
11,18,2015,4,18,4
10,12,2015,4,18,5
11,15,2015,4,18,6
36,51,2015,4,18,7
89,181,2015,4,18,8
260,464,2015,4,18,9
472,797,2015,4,18,10
403,744,2015,4,18,11
321,579,2015,4,18,12
343,623,2015,4,18,13
413,739,2015,4,18,14
389,689,2015,4,18,15
354,642,2015,4,18,16
366,640,2015,4,18,17
300,526,2015,4,18,18
259,452,2015,4,18,19
202,339,2015,4,18,20
281,479,2015,4,18,21
269,475,2015,4,18,22
305,517,2015,4,18,23
113,195,2015,4,19,0
4,8,2015,4,19,1
3,7,2015,4,19,2
1,1,2015,4,19,3
12,18,2015,4,19,4
11,21,2015,4,19,5
9,14,2015,4,19,6
39,74,2015,4,19,7
124,205,2015,4,19,8
340,561,2015,4,19,9
470,834,2015,4,19,10
565,968,2015,4,19,11
515,933,2015,4,19,12
478,796,2015,4,19,13
697,1170,2015,4,19,14
725,1292,2015,4,19,15
815,1405,2015,4,19,16
812,1397,2015,4,19,17
830,1408,2015,4,19,18
827,1387,2015,4,19,19
799,1380,2015,4,19,20
1100,1905,2015,4,19,21
860,1438,2015,4,19,22
961,1560,2015,4,19,23
176,281,2015,4,20,0
3,4,2015,4,20,1
1,1,2015,4,20,2
1,1,2015,4,20,3
7,7,2015,4,20,4
17,23,2015,4,20,5
30,32,2015,4,20,6
292,431,2015,4,20,7
575,920,2015,4,20,8
726,1180,2015,4,20,9
611,1046,2015,4,20,10
388,619,2015,4,20,11
647,1140,2015,4,20,12
438,741,2015,4,20,13
646,1137,2015,4,20,14
574,936,2015,4,20,15
731,1273,2015,4,20,16
834,1459,2015,4,20,17
678,1201,2015,4,20,18
678,1136,2015,4,20,19
228,325,2015,4,20,20
451,769,2015,4,20,21
699,1233,2015,4,20,22
554,959,2015,4,20,23
633,1065,2015,4,21,0
566,982,2015,4,21,1
553,942,2015,4,21,2
109,206,2015,4,21,3
24,39,2015,4,21,4
28,47,2015,4,21,5
49,98,2015,4,21,6
330,521,2015,4,21,7
758,1250,2015,4,21,8
746,1210,2015,4,21,9
966,1679,2015,4,21,10
947,1642,2015,4,21,11
761,1324,2015,4,21,12
706,1176,2015,4,21,13
732,1322,2015,4,21,14
684,1207,2015,4,21,15
691,1164,2015,4,21,16
828,1423,2015,4,21,17
703,1173,2015,4,21,18
719,1245,2015,4,21,19
592,1046,2015,4,21,20
761,1312,2015,4,21,21
545,933,2015,4,21,22
642,1089,2015,4,21,23
14,15,2015,4,22,0
2,2,2015,4,22,1
1,1,2015,4,22,2
2,2,2015,4,22,3
3,3,2015,4,22,4
11,15,2015,4,22,5
17,25,2015,4,22,6
242,361,2015,4,22,7
485,835,2015,4,22,8
600,1029,2015,4,22,9
716,1222,2015,4,22,10
564,987,2015,4,22,11
579,1012,2015,4,22,12
549,892,2015,4,22,13
570,971,2015,4,22,14
666,1110,2015,4,22,15
391,627,2015,4,22,16
702,1134,2015,4,22,17
836,1514,2015,4,22,18
536,888,2015,4,22,19
649,1108,2015,4,22,20
836,1407,2015,4,22,21
755,1272,2015,4,22,22
645,1087,2015,4,22,23
51,92,2015,4,23,0
3,5,2015,4,23,1
7,7,2015,4,23,2
2,2,2015,4,23,3
1,1,2015,4,23,4
10,11,2015,4,23,5
30,45,2015,4,23,6
211,371,2015,4,23,7
442,732,2015,4,23,8
498,887,2015,4,23,9
720,1272,2015,4,23,10
669,1247,2015,4,23,11
594,1113,2015,4,23,12
650,1126,2015,4,23,13
655,1187,2015,4,23,14
740,1312,2015,4,23,15
710,1181,2015,4,23,16
820,1380,2015,4,23,17
895,1537,2015,4,23,18
836,1381,2015,4,23,19
620,1053,2015,4,23,20
755,1358,2015,4,23,21
792,1282,2015,4,23,22
815,1325,2015,4,23,23
178,312,2015,4,24,0
2,2,2015,4,24,1
1,1,2015,4,24,2
1,5,2015,4,24,3
3,5,2015,4,24,4
17,22,2015,4,24,5
21,34,2015,4,24,6
180,316,2015,4,24,7
373,660,2015,4,24,8
598,1053,2015,4,24,9
668,1100,2015,4,24,10
667,1150,2015,4,24,11
618,1100,2015,4,24,12
713,1237,2015,4,24,13
561,945,2015,4,24,14
760,1285,2015,4,24,15
685,1194,2015,4,24,16
823,1437,2015,4,24,17
705,1234,2015,4,24,18
688,1239,2015,4,24,19
638,1127,2015,4,24,20
656,1187,2015,4,24,21
686,1232,2015,4,24,22
519,909,2015,4,24,23
228,396,2015,4,25,0
4,8,2015,4,25,1
6,9,2015,4,25,2
5,7,2015,4,25,3
4,5,2015,4,25,4
11,12,2015,4,25,5
10,18,2015,4,25,6
37,59,2015,4,25,7
138,243,2015,4,25,8
289,505,2015,4,25,9
300,602,2015,4,25,10
356,625,2015,4,25,11
411,753,2015,4,25,12
340,628,2015,4,25,13
427,797,2015,4,25,14
378,643,2015,4,25,15
364,599,2015,4,25,16
390,647,2015,4,25,17
290,476,2015,4,25,18
270,474,2015,4,25,19
276,458,2015,4,25,20
232,398,2015,4,25,21
353,641,2015,4,25,22
287,512,2015,4,25,23
81,154,2015,4,26,0
1,1,2015,4,26,1
2,2,2015,4,26,2
5,7,2015,4,26,3
7,10,2015,4,26,4
13,15,2015,4,26,5
12,25,2015,4,26,6
67,113,2015,4,26,7
82,140,2015,4,26,8
294,472,2015,4,26,9
555,977,2015,4,26,10
479,805,2015,4,26,11
605,1068,2015,4,26,12
712,1261,2015,4,26,13
699,1159,2015,4,26,14
786,1393,2015,4,26,15
735,1306,2015,4,26,16
961,1681,2015,4,26,17
777,1284,2015,4,26,18
809,1399,2015,4,26,19
901,1554,2015,4,26,20
1037,1688,2015,4,26,21
1059,1726,2015,4,26,22
999,1647,2015,4,26,23
304,488,2015,4,27,0
9,13,2015,4,27,1
1,1,2015,4,27,3
5,10,2015,4,27,4
20,25,2015,4,27,5
32,41,2015,4,27,6
416,661,2015,4,27,7
666,1132,2015,4,27,8
949,1537,2015,4,27,9
1046,1818,2015,4,27,10
768,1339,2015,4,27,11
655,1095,2015,4,27,12
671,1164,2015,4,27,13
670,1178,2015,4,27,14
737,1288,2015,4,27,15
734,1211,2015,4,27,16
831,1374,2015,4,27,17
654,1095,2015,4,27,18
788,1361,2015,4,27,19
717,1187,2015,4,27,20
811,1349,2015,4,27,21
551,922,2015,4,27,22
661,1139,2015,4,27,23
208,367,2015,4,28,0
4,4,2015,4,28,1
1,1,2015,4,28,2
2,2,2015,4,28,3
4,5,2015,4,28,4
6,7,2015,4,28,5
19,21,2015,4,28,6
330,541,2015,4,28,7
422,714,2015,4,28,8
666,1112,2015,4,28,9
749,1287,2015,4,28,10
651,1158,2015,4,28,11
536,867,2015,4,28,12
508,902,2015,4,28,13
626,1024,2015,4,28,14
603,994,2015,4,28,15
688,1156,2015,4,28,16
735,1255,2015,4,28,17
634,1111,2015,4,28,18
668,1175,2015,4,28,19
659,1086,2015,4,28,20
803,1419,2015,4,28,21
548,929,2015,4,28,22
542,888,2015,4,28,23
42,72,2015,4,29,0
1,1,2015,4,29,1
2,3,2015,4,29,2
2,3,2015,4,29,4
7,11,2015,4,29,5
31,46,2015,4,29,6
261,414,2015,4,29,7
420,748,2015,4,29,8
594,1020,2015,4,29,9
646,1116,2015,4,29,10
639,1104,2015,4,29,11
510,856,2015,4,29,12
521,931,2015,4,29,13
627,1085,2015,4,29,14
681,1159,2015,4,29,15
652,1093,2015,4,29,16
810,1457,2015,4,29,17
560,931,2015,4,29,18
588,956,2015,4,29,19
598,1026,2015,4,29,20
853,1389,2015,4,29,21
787,1299,2015,4,29,22
594,1026,2015,4,29,23
74,122,2015,4,30,0
1,1,2015,4,30,1
7,9,2015,4,30,4
9,12,2015,4,30,5
32,42,2015,4,30,6
233,393,2015,4,30,7
389,661,2015,4,30,8
518,890,2015,4,30,9
672,1221,2015,4,30,10
641,1173,2015,4,30,11
554,973,2015,4,30,12
608,1134,2015,4,30,13
693,1233,2015,4,30,14
704,1224,2015,4,30,15
718,1266,2015,4,30,16
909,1590,2015,4,30,17
844,1447,2015,4,30,18
763,1320,2015,4,30,19
739,1293,2015,4,30,20
858,1388,2015,4,30,21
769,1284,2015,4,30,22
619,1085,2015,4,30,23
158,241,2015,5,1,0
6,11,2015,5,1,1
3,2,2015,5,1,2
1,2,2015,5,1,3
9,23,2015,5,1,4
12,14,2015,5,1,5
19,27,2015,5,1,6
188,309,2015,5,1,7
390,707,2015,5,1,8
494,838,2015,5,1,9
599,1025,2015,5,1,10
652,1173,2015,5,1,11
630,1147,2015,5,1,12
524,900,2015,5,1,13
699,1238,2015,5,1,14
774,1384,2015,5,1,15
742,1309,2015,5,1,16
844,1451,2015,5,1,17
752,1345,2015,5,1,18
767,1335,2015,5,1,19
603,1037,2015,5,1,20
765,1330,2015,5,1,21
584,992,2015,5,1,22
490,851,2015,5,1,23
108,169,2015,5,2,0
5,5,2015,5,2,1
4,6,2015,5,2,2
5,9,2015,5,2,3
4,12,2015,5,2,4
4,4,2015,5,2,5
11,20,2015,5,2,6
23,38,2015,5,2,7
153,297,2015,5,2,8
220,408,2015,5,2,9
426,784,2015,5,2,10
370,661,2015,5,2,11
426,783,2015,5,2,12
291,564,2015,5,2,13
370,652,2015,5,2,14
487,863,2015,5,2,15
296,523,2015,5,2,16
449,748,2015,5,2,17
410,778,2015,5,2,18
272,465,2015,5,2,19
306,523,2015,5,2,20
265,462,2015,5,2,21
291,499,2015,5,2,22
300,516,2015,5,2,23
111,190,2015,5,3,0
15,23,2015,5,3,1
8,15,2015,5,3,2
7,13,2015,5,3,3
15,23,2015,5,3,4
9,18,2015,5,3,5
9,18,2015,5,3,6
68,116,2015,5,3,7
118,223,2015,5,3,8
268,479,2015,5,3,9
568,1045,2015,5,3,10
561,974,2015,5,3,11
586,1056,2015,5,3,12
749,1318,2015,5,3,13
782,1378,2015,5,3,14
839,1459,2015,5,3,15
844,1436,2015,5,3,16
936,1668,2015,5,3,17
767,1355,2015,5,3,18
868,1442,2015,5,3,19
939,1603,2015,5,3,20
957,1637,2015,5,3,21
1028,1704,2015,5,3,22
900,1434,2015,5,3,23
362,603,2015,5,4,0
9,15,2015,5,4,1
1,2,2015,5,4,3
8,13,2015,5,4,4
13,18,2015,5,4,5
23,34,2015,5,4,6
363,573,2015,5,4,7
721,1216,2015,5,4,8
957,1667,2015,5,4,9
1019,1728,2015,5,4,10
838,1441,2015,5,4,11
785,1380,2015,5,4,12
699,1239,2015,5,4,13
817,1417,2015,5,4,14
773,1389,2015,5,4,15
755,1279,2015,5,4,16
936,1646,2015,5,4,17
825,1375,2015,5,4,18
803,1390,2015,5,4,19
772,1346,2015,5,4,20
865,1499,2015,5,4,21
540,892,2015,5,4,22
679,1185,2015,5,4,23
192,337,2015,5,5,0
3,11,2015,5,5,1
2,3,2015,5,5,2
3,3,2015,5,5,3
6,8,2015,5,5,4
11,16,2015,5,5,5
27,35,2015,5,5,6
303,482,2015,5,5,7
634,1023,2015,5,5,8
761,1370,2015,5,5,9
925,1606,2015,5,5,10
807,1413,2015,5,5,11
620,1087,2015,5,5,12
543,998,2015,5,5,13
584,979,2015,5,5,14
771,1287,2015,5,5,15
594,998,2015,5,5,16
774,1333,2015,5,5,17
620,1125,2015,5,5,18
708,1290,2015,5,5,19
661,1127,2015,5,5,20
660,1120,2015,5,5,21
615,1068,2015,5,5,22
539,915,2015,5,5,23
80,141,2015,5,6,0
2,3,2015,5,6,1
4,5,2015,5,6,2
2,3,2015,5,6,3
3,3,2015,5,6,4
11,13,2015,5,6,5
23,50,2015,5,6,6
293,439,2015,5,6,7
437,743,2015,5,6,8
705,1235,2015,5,6,9
711,1230,2015,5,6,10
578,971,2015,5,6,11
582,970,2015,5,6,12
515,935,2015,5,6,13
622,1059,2015,5,6,14
760,1269,2015,5,6,15
695,1157,2015,5,6,16
730,1301,2015,5,6,17
795,1400,2015,5,6,18
776,1338,2015,5,6,19
641,1043,2015,5,6,20
771,1300,2015,5,6,21
510,886,2015,5,6,22
493,826,2015,5,6,23
134,233,2015,5,7,0
2,3,2015,5,7,1
1,1,2015,5,7,2
3,5,2015,5,7,3
4,5,2015,5,7,4
9,22,2015,5,7,5
27,43,2015,5,7,6
255,425,2015,5,7,7
481,761,2015,5,7,8
551,946,2015,5,7,9
801,1388,2015,5,7,10
625,1096,2015,5,7,11
644,1119,2015,5,7,12
627,1082,2015,5,7,13
784,1370,2015,5,7,14
751,1329,2015,5,7,15
720,1254,2015,5,7,16
714,1263,2015,5,7,17
804,1374,2015,5,7,18
922,1580,2015,5,7,19
676,1107,2015,5,7,20
881,1458,2015,5,7,21
610,1069,2015,5,7,22
578,907,2015,5,7,23
223,384,2015,5,8,0
7,13,2015,5,8,1
2,3,2015,5,8,2
5,9,2015,5,8,3
8,16,2015,5,8,4
12,17,2015,5,8,5
10,16,2015,5,8,6
140,235,2015,5,8,7
301,496,2015,5,8,8
394,673,2015,5,8,9
530,972,2015,5,8,10
558,990,2015,5,8,11
709,1218,2015,5,8,12
686,1213,2015,5,8,13
760,1378,2015,5,8,14
643,1084,2015,5,8,15
781,1342,2015,5,8,16
758,1312,2015,5,8,17
704,1226,2015,5,8,18
787,1415,2015,5,8,19
621,1086,2015,5,8,20
728,1233,2015,5,8,21
514,899,2015,5,8,22
564,928,2015,5,8,23
266,443,2015,5,9,0
10,32,2015,5,9,1
3,3,2015,5,9,2
2,2,2015,5,9,3
5,11,2015,5,9,4
12,16,2015,5,9,5
12,16,2015,5,9,6
25,38,2015,5,9,7
99,150,2015,5,9,8
261,435,2015,5,9,9
449,754,2015,5,9,10
369,667,2015,5,9,11
410,748,2015,5,9,12
330,601,2015,5,9,13
254,465,2015,5,9,14
434,776,2015,5,9,15
448,803,2015,5,9,16
440,768,2015,5,9,17
328,563,2015,5,9,18
314,530,2015,5,9,19
258,472,2015,5,9,20
232,398,2015,5,9,21
252,444,2015,5,9,22
267,462,2015,5,9,23
182,294,2015,5,10,0
16,21,2015,5,10,1
4,10,2015,5,10,2
2,7,2015,5,10,3
6,13,2015,5,10,4
10,20,2015,5,10,5
12,21,2015,5,10,6
28,34,2015,5,10,7
85,149,2015,5,10,8
223,370,2015,5,10,9
391,672,2015,5,10,10
485,799,2015,5,10,11
454,827,2015,5,10,12
481,836,2015,5,10,13
624,1093,2015,5,10,14
816,1449,2015,5,10,15
826,1356,2015,5,10,16
859,1551,2015,5,10,17
858,1492,2015,5,10,18
666,1186,2015,5,10,19
941,1654,2015,5,10,20
940,1594,2015,5,10,21
1151,1989,2015,5,10,22
1037,1731,2015,5,10,23
551,913,2015,5,11,0
49,69,2015,5,11,1
8,9,2015,5,11,2
1,1,2015,5,11,3
12,14,2015,5,11,4
20,30,2015,5,11,5
20,31,2015,5,11,6
363,561,2015,5,11,7
888,1484,2015,5,11,8
955,1555,2015,5,11,9
896,1533,2015,5,11,10
896,1542,2015,5,11,11
804,1426,2015,5,11,12
755,1333,2015,5,11,13
668,1230,2015,5,11,14
447,790,2015,5,11,15
482,825,2015,5,11,16
730,1256,2015,5,11,17
922,1622,2015,5,11,18
694,1204,2015,5,11,19
795,1357,2015,5,11,20
896,1506,2015,5,11,21
834,1443,2015,5,11,22
811,1343,2015,5,11,23
833,1509,2015,5,12,0
221,406,2015,5,12,1
4,10,2015,5,12,2
2,2,2015,5,12,3
5,6,2015,5,12,4
5,7,2015,5,12,5
42,68,2015,5,12,6
318,559,2015,5,12,7
566,944,2015,5,12,8
749,1240,2015,5,12,9
900,1499,2015,5,12,10
678,1211,2015,5,12,11
644,1102,2015,5,12,12
696,1216,2015,5,12,13
551,918,2015,5,12,14
733,1246,2015,5,12,15
752,1271,2015,5,12,16
783,1328,2015,5,12,17
749,1318,2015,5,12,18
630,1077,2015,5,12,19
760,1307,2015,5,12,20
864,1594,2015,5,12,21
562,954,2015,5,12,22
498,787,2015,5,12,23
78,128,2015,5,13,0
3,3,2015,5,13,1
2,2,2015,5,13,2
1,1,2015,5,13,3
3,7,2015,5,13,4
14,24,2015,5,13,5
29,39,2015,5,13,6
343,540,2015,5,13,7
529,943,2015,5,13,8
597,1057,2015,5,13,9
805,1334,2015,5,13,10
740,1292,2015,5,13,11
697,1195,2015,5,13,12
759,1291,2015,5,13,13
637,1124,2015,5,13,14
